date,importer_ko,product_name,product_type_ko,country_origin_ko,country_export_ko,expiry_date,notes,ingested_at
2018-03-05,(주)대한녹용수출입법인,녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2018-03-05,명가녹용 주식회사,녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2018-03-02,태안약업(주),녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2018-02-28,주식회사 한국인삼공사,건조녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2018-02-26,(주)유한양행,녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2018-02-14,삼보제약,녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2018-02-09,주식회사 허브앤솔루션,건조녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2018-02-09,(주)케이앤씨디어트레이드,생녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2018-02-06,유진통상,생녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2018-02-06,(주)용보제약,녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2018-01-25,대호제약주식회사,생녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2018-01-25,주식회사 한국인삼공사,건조녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2018-01-17,(주)이룸제약법인,건조녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2018-01-10,유진통상,생녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2018-01-05,(주)진수녹용,건조녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2018-01-02,한동허브,생녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-12-28,(주)유한양행,연구용 건조 녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-12-28,삼보제약,녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-12-27,(주)케이앤씨디어트레이드,생녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-11-15,(주)대원알디티,건조녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-11-14,(주)케이앤씨디어트레이드,생녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-11-08,(주)대원알디티,녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-10-26,(주)용보제약,녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-10-24,삼보제약,녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-10-19,(주)유한양행,연구용 건조 녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-09-18,(주)서화제약,녹각,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-09-11,태안약업(주),녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-09-06,한동허브,녹각,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-08-22,(주)용보제약,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-08-08,주신제약(주),녹각,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-07-20,삼보제약,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-07-19,주식회사 한국인삼공사,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-07-19,(주)케이앤씨디어트레이드,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-07-18,한동허브,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-07-11,주식회사 한국인삼공사,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-07-11,주식회사 한국인삼공사,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-07-04,주식회사 한국인삼공사,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-06-21,명가녹용 주식회사,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-06-20,한동허브,생녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-06-19,(주)용보제약,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-06-14,주식회사 한국인삼공사,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-06-05,화용제약,녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-06-05,주식회사 한국인삼공사,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-06-05,동화무약,녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-06-01,(주)용보제약,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-05-24,주식회사 한국인삼공사,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-05-12,(주)케이앤씨디어트레이드,생녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-05-08,주식회사 한국인삼공사,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-04-27,한동허브,생녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-04-12,(주)수식품,생녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-04-05,주식회사 한국인삼공사,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-04-04,허브앤솔루션,녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-03-09,(주)수식품,생녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-03-08,명가녹용 주식회사,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-02-22,한동허브,생녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-02-14,(주)케이앤씨디어트레이드,생녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-02-07,(주)수식품,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-01-31,(주)대한녹용수출입법인,녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-01-18,(주)우성생약,생녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-01-16,(주)서화제약,녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2017-01-03,(주)수식품,생녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-12-30,(주)한국허브,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-12-20,(주)케이앤씨디어트레이드,생녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-12-05,(주)용보제약,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-11-29,바이칼허브,녹각,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-11-28,태안약업(주),녹각,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-11-18,한선무역,녹각,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-11-18,조은생약,녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-11-17,(주)수식품,건조절편녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-11-16,(주)수식품,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-11-11,주식회사 한국인삼공사,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-11-11,주식회사 한국인삼공사,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-10-26,일성식품,녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-10-26,주식회사 한국인삼공사,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-10-17,(주)케이앤씨디어트레이드,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-10-17,태안약업(주),건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-10-11,(주)대원알디티,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-10-10,조은생약,녹각,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-09-28,(주)한국허브,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-09-07,(주)용보제약,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-08-05,(주)한국인삼공사,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-08-01,삼보제약,상대녹용절편,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-07-27,(주)수식품,생녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-07-21,상녹제약(주),녹각,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-07-05,태안약업(주),건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-07-04,바이칼허브,녹각,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-06-29,한동허브,생녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-06-28,명가녹용 주식회사,녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-06-24,주신제약(주),녹각,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-06-21,(주)수식품,생녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-06-20,(주)한국인삼공사,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-06-20,(주)수식품,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-06-15,(주)수식품,생녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-05-27,(주)한국인삼공사,녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-05-26,(주)한국인삼공사,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-05-20,(주)대한녹용수출입법인,녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-05-16,주신제약(주),녹각,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-05-04,(주)수식품,생녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-04-25,(주)한국인삼공사,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-04-15,(주)루스마르코,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-04-15,(주)한국인삼공사,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-04-14,(주)서화제약,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-03-30,(주)수식품,생녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-03-24,(주)한국인삼공사,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-03-04,태안약업(주),건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-02-25,(주)수식품,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-02-25,주식회사 한국인삼공사,건녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2016-02-23,조은생약,녹용,,,,,,2026-07-04T23:37:12Z (bootstrap)
2026-05-29,(주)케이앤씨디어트레이드,생녹용,생녹용(냉동),뉴질랜드,뉴질랜드,2026-04-10 ~,,2026-07-04T23:37:12Z (bootstrap)
2026-05-27,(주)케이앤씨디어트레이드,녹용(건조),녹용(건조),뉴질랜드,중국,,,2026-07-04T23:37:12Z (bootstrap)
2026-05-19,와이더블유 인터내셔날,냉동녹용,생녹용(냉동),뉴질랜드,뉴질랜드,,,2026-07-04T23:37:12Z (bootstrap)
2026-05-13,주식회사 이룡제약,녹용,녹용(건조),중국,중국,,,2026-07-04T23:37:12Z (bootstrap)
2026-05-08,온바이오,녹용(건조),녹용(건조),뉴질랜드,중국,,,2026-07-04T23:37:12Z (bootstrap)
2026-04-10,(주)우성생약,녹용(건조),녹용(건조),뉴질랜드,중국,,,2026-07-04T23:37:12Z (bootstrap)
2026-06-17,주식회사 이룡제약,생녹용(냉동),생녹용(냉동),뉴질랜드,뉴질랜드,,,2026-07-04T23:37:12Z (bootstrap)
2026-06-04,주식회사 비봉허브,녹용,녹용(건조),뉴질랜드,뉴질랜드,,,2026-07-04T23:37:12Z (bootstrap)
2026-06-04,(주)케이앤씨디어트레이드,녹용(건조),녹용(건조),뉴질랜드,중국,,,2026-07-04T23:37:12Z (bootstrap)
2026-01-12,마더스초이스,마누카 허니 & 녹용분말(UMF 16+),당류가공품,뉴질랜드,뉴질랜드,2025-11-21 ~ 2028-11-20,,2026-07-04T23:37:12Z (bootstrap)
2025-10-29,(주)엘지생활건강,녹용원 발효 진액,혼합음료,대한민국,베트남,~ 2026-06-29,,2026-07-04T23:37:12Z (bootstrap)
2025-08-25,마더스초이스,마누카 허니 & 녹용분말(UMF 25+),당류가공품,뉴질랜드,뉴질랜드,2025-07-07 ~ 2028-07-06,,2026-07-04T23:37:12Z (bootstrap)
2025-08-21,아로하가든,아로하 마누카허니 녹용(UMF 15+),당류가공품,뉴질랜드,뉴질랜드,~ 2028-06-15,,2026-07-04T23:37:12Z (bootstrap)
2025-08-19,(주)유앤젯인터내셔날,프리미엄 마누카꿀&녹용,당류가공품,뉴질랜드,뉴질랜드,2025-07-21 ~ 2028-07-21,,2026-07-04T23:37:12Z (bootstrap)
2025-08-19,마더스초이스,마누카 허니 & 녹용분말(UMF 16+),당류가공품,뉴질랜드,뉴질랜드,2025-07-01 ~ 2028-06-30,,2026-07-04T23:37:12Z (bootstrap)
